"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","TUR","Turkey","2015","2015",2613724,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","TUR","Turkey","2016","2016",2326361,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","TUR","Turkey","2017","2017",2379552,,
"ILLPOP_AG15T24_M","Youth illiterate population, 15-24 years, male (number)","BRN","Brunei Darussalam","2018","2018",133,"‡","UIS Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","SRB","Serbia","2016","2016",18052,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","LAO","Lao People's Democratic Republic","2015","2015",686699,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","MWI","Malawi","2014","2014",2058196,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","MWI","Malawi","2015","2015",2124410,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","TGO","Togo","2015","2015",1046284,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","SEN","Senegal","2017","2017",2961816,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40614","Asia (Western)","2014","2014",1236029,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40614","Asia (Western)","2015","2015",1227799,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40614","Asia (Western)","2016","2016",1137256,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40614","Asia (Western)","2017","2017",1229162,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40614","Asia (Western)","2018","2018",1239413,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40614","Asia (Western)","2019","2019",1251829,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","MDA","Republic of Moldova","2014","2014",21965,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40042","Lower middle income countries","2014","2014",230482430,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40042","Lower middle income countries","2015","2015",228524379,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40042","Lower middle income countries","2016","2016",226473981,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40042","Lower middle income countries","2017","2017",226246344,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40042","Lower middle income countries","2018","2018",224631722,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40042","Lower middle income countries","2019","2019",223450173,,
"ILLPOP_AG15T24_F","Youth illiterate population, 15-24 years, female (number)","FJI","Fiji","2017","2017",135,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","IND","India","2018","2018",162780856,"‡","UIS Estimation"
"ILLPOP_AG15T24_M","Youth illiterate population, 15-24 years, male (number)","GUY","Guyana","2014","2014",2904,"‡","UIS Estimation"
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40515","East Asia and the Pacific","2014","2014",12229234,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40515","East Asia and the Pacific","2015","2015",11479339,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40515","East Asia and the Pacific","2016","2016",11330182,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40515","East Asia and the Pacific","2017","2017",11069241,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40515","East Asia and the Pacific","2018","2018",10755845,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","40515","East Asia and the Pacific","2019","2019",10536571,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40344","Small Island Developing States","2014","2014",1230337,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40344","Small Island Developing States","2015","2015",1257369,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40344","Small Island Developing States","2016","2016",1221833,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40344","Small Island Developing States","2017","2017",1229261,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40344","Small Island Developing States","2018","2018",1236841,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40344","Small Island Developing States","2019","2019",1244380,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","MNG","Mongolia","2018","2018",6289,"‡","UIS Estimation"
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","NAM","Namibia","2018","2018",8255,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BHR","Bahrain","2016","2016",13002,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BHR","Bahrain","2017","2017",12557,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BHR","Bahrain","2018","2018",12137,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BRA","Brazil","2014","2014",3465769,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BRA","Brazil","2015","2015",3255423,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BRA","Brazil","2016","2016",2987429,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BRA","Brazil","2017","2017",2940080,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BRA","Brazil","2018","2018",2804098,,
"ILLPOP_AG15T24_M","Youth illiterate population, 15-24 years, male (number)","KGZ","Kyrgyzstan","2018","2018",1635,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","BLR","Belarus","2018","2018",1395,"‡","UIS Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","ARE","United Arab Emirates","2015","2015",435590,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","EGY","Egypt","2017","2017",13773702,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","GAB","Gabon","2018","2018",204631,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","BFA","Burkina Faso","2014","2014",1605870,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","BFA","Burkina Faso","2018","2018",1745298,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","TLS","Timor-Leste","2018","2018",67407,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40619","Asia (Eastern and South-eastern)","2014","2014",4130158,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40619","Asia (Eastern and South-eastern)","2015","2015",3837393,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40619","Asia (Eastern and South-eastern)","2016","2016",3670321,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40619","Asia (Eastern and South-eastern)","2017","2017",3512229,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40619","Asia (Eastern and South-eastern)","2018","2018",3446291,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40619","Asia (Eastern and South-eastern)","2019","2019",3280905,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","AGO","Angola","2014","2014",1164512,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","SGP","Singapore","2014","2014",781,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","SGP","Singapore","2015","2015",1712,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","SGP","Singapore","2016","2016",575,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","SGP","Singapore","2017","2017",527,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","SGP","Singapore","2018","2018",515,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40606","Africa (Sub-Saharan) ","2014","2014",127669798,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40606","Africa (Sub-Saharan) ","2015","2015",129763881,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40606","Africa (Sub-Saharan) ","2016","2016",131846858,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40606","Africa (Sub-Saharan) ","2017","2017",135499600,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40606","Africa (Sub-Saharan) ","2018","2018",137745005,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40606","Africa (Sub-Saharan) ","2019","2019",140683382,,
"ILLPOP_AG15T24_M","Youth illiterate population, 15-24 years, male (number)","COD","Democratic Republic of the Congo","2016","2016",674808,,
"ILLPOP_AG15T24_M","Youth illiterate population, 15-24 years, male (number)","NER","Niger","2018","2018",1075368,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","MRT","Mauritania","2017","2017",1189674,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","VUT","Vanuatu","2014","2014",24762,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","VUT","Vanuatu","2018","2018",22361,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40616","Asia (Southern)","2014","2014",243459173,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40616","Asia (Southern)","2015","2015",240924074,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40616","Asia (Southern)","2016","2016",236288053,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40616","Asia (Southern)","2017","2017",234237508,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40616","Asia (Southern)","2018","2018",233958781,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40616","Asia (Southern)","2019","2019",231911403,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","ARM","Armenia","2017","2017",2232,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40611","Asia (Eastern)","2014","2014",26869592,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40611","Asia (Eastern)","2015","2015",26304551,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40611","Asia (Eastern)","2016","2016",25809883,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40611","Asia (Eastern)","2017","2017",25331799,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40611","Asia (Eastern)","2018","2018",24784815,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40611","Asia (Eastern)","2019","2019",24288649,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","ZMB","Zambia","2018","2018",117811,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","PRI","Puerto Rico","2017","2017",198796,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","GRD","Grenada","2014","2014",369,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","GMB","Gambia","2015","2015",345407,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40520","Latin America and the Caribbean","2014","2014",14595948,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40520","Latin America and the Caribbean","2015","2015",14332562,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40520","Latin America and the Caribbean","2016","2016",13481922,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40520","Latin America and the Caribbean","2017","2017",13456646,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40520","Latin America and the Caribbean","2018","2018",13376449,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40520","Latin America and the Caribbean","2019","2019",12591623,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","NCL","New Caledonia","2014","2014",1896,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","URY","Uruguay","2014","2014",20036,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","URY","Uruguay","2015","2015",19872,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","URY","Uruguay","2016","2016",20551,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","URY","Uruguay","2017","2017",19761,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","URY","Uruguay","2018","2018",18875,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40603","Africa (Northern)","2014","2014",39715284,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40603","Africa (Northern)","2015","2015",39489098,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40603","Africa (Northern)","2016","2016",44113840,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40603","Africa (Northern)","2017","2017",43089457,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40603","Africa (Northern)","2018","2018",43595804,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40603","Africa (Northern)","2019","2019",43685959,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","SUR","Suriname","2018","2018",5297,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","MYS","Malaysia","2016","2016",135139,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","MYS","Malaysia","2017","2017",153987,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","MYS","Malaysia","2018","2018",177089,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","SLE","Sierra Leone","2018","2018",1476321,"‡","UIS Estimation"
